Loading net-file from 'lust.net.xml' ... done (1011ms).
Loading additional-files from 'vtypes.add.xml' ... done (3ms).
Loading additional-files from 'busstops.add.xml' ... done (7ms).
Loading additional-files from 'e1detectors.add.xml' ... done (41ms).
Loading additional-files from 'lust.poly.xml' ... done (57ms).
Loading additional-files from 'tll.static.xml' ... done (10ms).
Warning: Unsafe green phase 2 in tlLogic '-30132', program '0'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Warning: Unsafe green phase 2 in tlLogic '-30132', program '1'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Loading route-files incrementally from 'buslines.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.0.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.1.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.2.rou.xml'
Loading route-files incrementally from 'transit.rou.xml'
Loading done.
Simulation version 1.26.0 started with time: 0.00.
Warning: Vehicle '0BEtoLU.2' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=483.00.
Warning: Vehicle 'nrh01c1h53c2:3' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=65858.00.
Warning: Vehicle 'c1h42360c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=65916.00.
Warning: Vehicle '18BEtoLU.94' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=65917.00.
Warning: Vehicle '18LUtoBE.94' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=65918.00.
Warning: Vehicle 'h71939c1:3' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=65925.00.
Warning: Vehicle 'h38144c2:3' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=65934.00.
Warning: Vehicle 'nrh01c1h24944c1:3' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=65940.00.
Warning: Vehicle 'h42360c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=65946.00.
Warning: Vehicle 'c1randUni7472:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=65948.00.
Warning: Vehicle 'c1h46649c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=65949.00.
Warning: Vehicle '18BEtoLU.99' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=65982.00.
Warning: Vehicle 'h42318c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=65997.00.
Warning: Vehicle 'h5833c1:2' performs emergency braking on lane ':-18262_2_0' with decel=9.00, wished=4.50, severity=1.00, time=66006.00.
Warning: Vehicle '18BEtoLU.106' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66036.00.
Warning: Vehicle 'h55716c2:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66055.00.
Warning: Vehicle 'h68107c2:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66066.00.
Warning: Vehicle 'nrh01c1h42382c1:5' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66074.00.
Warning: Vehicle 'nrh01h34788c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66086.00.
Warning: Vehicle 'c1h15512c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66097.00.
Warning: Vehicle 'c1h2288c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66109.00.
Warning: Vehicle 'c1h30609c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66134.00.
Warning: Vehicle 'nrh01c1h13568c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66164.00.
Warning: Vehicle 'c1h46518c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66178.00.
Warning: Vehicle 'AVL---_16_50' performs emergency braking on lane '--30496#1_0' with decel=7.00, wished=4.50, severity=1.00, time=66201.00.
Warning: Vehicle 'h26553c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66215.00.
Warning: Vehicle 'h46518c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66222.00.
Warning: Vehicle 'c1h64186c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66235.00.
Warning: Vehicle '18DEtoFR.90' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66265.00.
Warning: Vehicle 'c1h44006c2:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66278.00.
Warning: Vehicle 'h4571c1:5' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66306.00.
Warning: Vehicle 'h66976c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66372.00.
Warning: Vehicle 'h73750c1:3' performs emergency braking on lane ':-15184_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66372.00.
Warning: Vehicle '18DEtoFR.96' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66394.00.
Warning: Vehicle 'c1h14318c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66411.00.
Warning: Vehicle 'h13298c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66429.00.
Warning: Vehicle 'c1h52663c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66449.00.
Warning: Vehicle 'h52663c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66456.00.
Warning: Vehicle 'h39080c1:3' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66463.00.
Warning: Vehicle 'h67466c2:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66471.00.
Warning: Vehicle 'h2424c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66475.00.
Warning: Vehicle 'c1h5833c1:2' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66486.00.
Warning: Vehicle 'c1h2424c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66528.00.
Warning: Vehicle 'c1h40806c1:5' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66542.00.
Warning: Vehicle '18DEtoFR.111' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66546.00.
Warning: Vehicle 'h49595c1:3' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66553.00.
Warning: Vehicle 'c1h66528c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66559.00.
Warning: Vehicle 'c1h67598c1:3' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66570.00.
Warning: Vehicle 'h5833c1:2' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66586.00.
Warning: Vehicle 'c1h16925c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66644.00.
Warning: Vehicle 'h16925c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=66658.00.
Warning: Vehicle '18DEtoFR.124' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66674.00.
Warning: Vehicle 'c1h13298c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66716.00.
Warning: Vehicle '18DEtoFR.135' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66783.00.
Warning: Vehicle '18BEtoLU.170' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66804.00.
Warning: Vehicle 'h36129c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66808.00.
Warning: Vehicle 'c1h26165c1:3' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66824.00.
Warning: Vehicle 'nrh01h13298c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66829.00.
Warning: Vehicle '18BEtoLU.175' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66836.00.
Warning: Vehicle 'c1h43992c1:3' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=66837.00.
Warning: Vehicle '18LUtoFR.160' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=66843.00.
Warning: Vehicle 'c1h72889c1:3' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66843.00.
Warning: Vehicle 'c1h30622c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66847.00.
Warning: Vehicle 'c1h21020c1:3' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66869.00.
Warning: Vehicle 'nrh01c1h30622c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66878.00.
Warning: Vehicle 'h38273c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66906.00.
Warning: Vehicle 'nrh01c1h38273c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=66946.00.
Warning: Vehicle 'c1h26165c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67004.00.
Warning: Vehicle 'c1h62886c1:3' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67010.00.
Warning: Vehicle '18BEtoLU.189' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67014.00.
Warning: Vehicle 'randUni14843:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67016.00.
Warning: Vehicle 'c1h69147c1:3' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67031.00.
Warning: Vehicle '18DEtoFR.154' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67038.00.
Warning: Vehicle '18BEtoLU.194' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67041.00.
Warning: Vehicle 'c1randUni16018:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67051.00.
Warning: Vehicle '18BEtoLU.195' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67054.00.
Warning: Vehicle '18DEtoFR.157' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67055.00.
Warning: Vehicle 'h36528c1:3' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67057.00.
Warning: Vehicle 'h54923c1:3' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67065.00.
Warning: Vehicle 'c1h26165c1:3' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67079.00.
Warning: Teleporting vehicle 'c1h22652c1:3'; collision with vehicle 'h37566c1:3', lane='-30994#1_0', gap=-6.66, time=67081.00, stage=move.
Warning: Vehicle 'c1h22652c1:3' ends teleporting on edge '-31502', time=67081.00.
Warning: Vehicle 'c1h36528c1:3' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67093.00.
Warning: Vehicle '18LUtoFR.188' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67116.00.
Warning: Vehicle 'c1h50485c1:3' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67127.00.
Warning: Vehicle 'nrh01randUni642:1' performs emergency braking on lane '-32858#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67133.00.
Warning: Vehicle 'c1h55230c1:3' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67148.00.
Warning: Vehicle 'h280c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67164.00.
Warning: Vehicle 'h13484c1:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67170.00.
Warning: Vehicle 'h13301c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67177.00.
Warning: Vehicle 'nrh01c1h13484c1:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67178.00.
Warning: Vehicle '18DEtoFR.171' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67198.00.
Warning: Vehicle 'nrh01c1h11555c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67205.00.
Warning: Vehicle 'h36528c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67227.00.
Warning: Vehicle 'c1h27832c1:3' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67259.00.
Warning: Vehicle 'nrh01c1h1329c1:3' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=67272.00.
Warning: Vehicle 'c1h36528c1:3' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67279.00.
Warning: Vehicle 'nrh01h4374c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67327.00.
Warning: Vehicle 'h4374c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67330.00.
Warning: Vehicle '18LUtoBE.226' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67366.00.
Warning: Vehicle 'nrh01c1h40829c1:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67372.00.
Warning: Vehicle 'c1h40829c1:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67374.00.
Warning: Vehicle 'h31021c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67374.00.
Warning: Vehicle '18LUtoFR.212' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67374.00.
Warning: Vehicle 'c1h9476c1:3' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67375.00.
Warning: Vehicle 'c1h4134c1:3' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=67386.00.
Warning: Vehicle 'nrh01h69765c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67396.00.
Warning: Vehicle 'c1randUni11398:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67416.00.
Warning: Vehicle 'h8203c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67423.00.
Warning: Vehicle 'c1h42275c2:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67439.00.
Warning: Vehicle 'nrh01h2411c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67462.00.
Warning: Vehicle 'nrh01h2411c1:3' performs emergency braking on lane ':-32798-AddedOnRampNode_0_0' with decel=9.00, wished=4.50, severity=1.00, time=67466.00.
Warning: Vehicle '18DEtoFR.199' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67467.00.
Warning: Vehicle 'h2411c1:3' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67471.00.
Warning: Vehicle 'c1h58983c1:3' performs emergency braking on lane ':-8502_8_0' with decel=9.00, wished=4.50, severity=1.00, time=67472.00.
Warning: Vehicle 'c1h69317c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67495.00.
Warning: Vehicle 'c1h8203c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67511.00.
Warning: Vehicle 'h69317c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67525.00.
Warning: Vehicle 'c1h33116c2:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67533.00.
Warning: Vehicle 'h34270c1:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67561.00.
Warning: Vehicle 'c1h27832c1:3' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67572.00.
Warning: Vehicle 'h16900c1:5' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=67576.00.
Warning: Vehicle 'c1h34270c1:3' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67581.00.
Warning: Vehicle '18DEtoFR.208' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67592.00.
Warning: Vehicle '18BEtoFR.239' performs emergency braking on lane '-30668#6-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=67598.00.
Warning: Vehicle 'h15491c2:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67598.00.
Warning: Vehicle 'h13737c1:3' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=67624.00.
